executionTs,nombreCandidato,PROFUNDIDAD_1,PROFUNDIDAD_2,PROFUNDIDAD_3,PROFUNDIDAD_4,contabilizadas,totalActas,totalVotosValidos,porcentajeVotosValidos,tipoFiltro,idAmbitoGeografico
2026-06-10T04:01:41.030679+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,HUACAYBAMBA,COCHABAMBA,8,8,143,19.272,ubigeo_nivel_03,1
2026-06-10T04:01:41.030679+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,HUACAYBAMBA,COCHABAMBA,8,8,599,80.728,ubigeo_nivel_03,1
2026-06-10T04:01:41.344166+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,HUAMALIES,,173,173,5385,21.914,ubigeo_nivel_02,1
2026-06-10T04:01:41.344166+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,HUAMALIES,,173,173,19188,78.086,ubigeo_nivel_02,1
2026-06-10T04:01:41.575726+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,HUAMALIES,CHAVÍN DE PARIARCA,14,14,412,21.074,ubigeo_nivel_03,1
2026-06-10T04:01:41.575726+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,HUAMALIES,CHAVÍN DE PARIARCA,14,14,1543,78.926,ubigeo_nivel_03,1
2026-06-10T04:01:39.626994+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,DOS DE MAYO,MARÍAS,21,21,368,16.652,ubigeo_nivel_03,1
2026-06-10T04:01:39.626994+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,DOS DE MAYO,MARÍAS,21,21,1842,83.348,ubigeo_nivel_03,1
2026-06-10T04:01:37.562750+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,AMBO,HUACAR,25,25,1524,33.988,ubigeo_nivel_03,1
2026-06-10T04:01:37.562750+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,AMBO,HUACAR,25,25,2960,66.012,ubigeo_nivel_03,1
2026-06-10T04:01:41.878402+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,HUAMALIES,JIRCÁN,5,5,153,30.972,ubigeo_nivel_03,1
2026-06-10T04:01:41.878402+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,HUAMALIES,JIRCÁN,5,5,341,69.028,ubigeo_nivel_03,1
2026-06-10T04:01:41.278106+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,HUACAYBAMBA,PINRA,20,20,433,18.441,ubigeo_nivel_03,1
2026-06-10T04:01:41.278106+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,HUACAYBAMBA,PINRA,20,20,1915,81.559,ubigeo_nivel_03,1
2026-06-10T04:01:42.178345+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,HUAMALIES,MONZÓN,42,42,1527,23.547,ubigeo_nivel_03,1
2026-06-10T04:01:42.178345+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,HUAMALIES,MONZÓN,42,42,4958,76.453,ubigeo_nivel_03,1
2026-06-10T04:01:43.838670+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,HUÁNUCO,,849,858,63839,39.262,ubigeo_nivel_02,1
2026-06-10T04:01:43.838670+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,HUÁNUCO,,849,858,98758,60.738,ubigeo_nivel_02,1
2026-06-10T04:01:42.887802+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,HUAMALIES,SINGA,10,10,253,20.586,ubigeo_nivel_03,1
2026-06-10T04:01:42.887802+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,HUAMALIES,SINGA,10,10,976,79.414,ubigeo_nivel_03,1
2026-06-10T04:01:39.895873+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,DOS DE MAYO,QUIVILLA,4,4,99,19.45,ubigeo_nivel_03,1
2026-06-10T04:01:39.895873+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,DOS DE MAYO,QUIVILLA,4,4,410,80.55,ubigeo_nivel_03,1
2026-06-10T04:01:44.239212+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,HUÁNUCO,AMARILIS,224,226,20942,44.677,ubigeo_nivel_03,1
2026-06-10T04:01:44.239212+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,HUÁNUCO,AMARILIS,224,226,25932,55.323,ubigeo_nivel_03,1
2026-06-10T04:01:44.367128+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,HUÁNUCO,CHINCHAO,48,48,3908,49.151,ubigeo_nivel_03,1
2026-06-10T04:01:44.367128+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,HUÁNUCO,CHINCHAO,48,48,4043,50.849,ubigeo_nivel_03,1
2026-06-10T04:01:42.097539+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,HUAMALIES,LLATA,36,36,1372,24.003,ubigeo_nivel_03,1
2026-06-10T04:01:42.097539+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,HUAMALIES,LLATA,36,36,4344,75.997,ubigeo_nivel_03,1
2026-06-10T04:01:44.512729+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,HUÁNUCO,HUÁNUCO,228,232,22353,47.994,ubigeo_nivel_03,1
2026-06-10T04:01:44.512729+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,HUÁNUCO,HUÁNUCO,228,232,24222,52.006,ubigeo_nivel_03,1
2026-06-10T04:01:44.478971+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,HUÁNUCO,CHURUBAMBA,59,60,1691,19.14,ubigeo_nivel_03,1
2026-06-10T04:01:44.478971+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,HUÁNUCO,CHURUBAMBA,59,60,7144,80.86,ubigeo_nivel_03,1
2026-06-10T04:01:45.170741+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,HUÁNUCO,SAN PEDRO DE CHAULÁN,15,15,138,7.562,ubigeo_nivel_03,1
2026-06-10T04:01:45.170741+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,HUÁNUCO,SAN PEDRO DE CHAULÁN,15,15,1687,92.438,ubigeo_nivel_03,1
2026-06-10T04:01:44.637865+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,HUÁNUCO,MARGOS,20,21,322,11.378,ubigeo_nivel_03,1
2026-06-10T04:01:44.637865+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,HUÁNUCO,MARGOS,20,21,2508,88.622,ubigeo_nivel_03,1
2026-06-10T04:01:45.613427+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,HUÁNUCO,SANTA MARÍA DEL VALLE,67,67,3171,27.061,ubigeo_nivel_03,1
2026-06-10T04:01:45.613427+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,HUÁNUCO,SANTA MARÍA DEL VALLE,67,67,8547,72.939,ubigeo_nivel_03,1
2026-06-10T04:01:44.993553+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,HUÁNUCO,SAN PABLO DE PILLAO,27,27,1355,27.835,ubigeo_nivel_03,1
2026-06-10T04:01:44.993553+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,HUÁNUCO,SAN PABLO DE PILLAO,27,27,3513,72.165,ubigeo_nivel_03,1
2026-06-10T04:01:47.120228+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,LAURICOCHA,BAÑOS,9,9,300,25.253,ubigeo_nivel_03,1
2026-06-10T04:01:47.120228+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,LAURICOCHA,BAÑOS,9,9,888,74.747,ubigeo_nivel_03,1
2026-06-10T04:01:47.560490+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,LAURICOCHA,QUEROPALCA,3,3,90,25.07,ubigeo_nivel_03,1
2026-06-10T04:01:47.560490+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,LAURICOCHA,QUEROPALCA,3,3,269,74.93,ubigeo_nivel_03,1
2026-06-10T04:01:48.752210+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,LEONCIO PRADO,,384,389,34051,47.518,ubigeo_nivel_02,1
2026-06-10T04:01:48.752210+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,LEONCIO PRADO,,384,389,37608,52.482,ubigeo_nivel_02,1
2026-06-10T04:01:46.732654+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,HUÁNUCO,YARUMAYO,12,12,282,18.089,ubigeo_nivel_03,1
2026-06-10T04:01:46.732654+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,HUÁNUCO,YARUMAYO,12,12,1277,81.911,ubigeo_nivel_03,1
2026-06-10T04:01:46.912760+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,LAURICOCHA,,76,77,1719,17.68,ubigeo_nivel_02,1
2026-06-10T04:01:46.912760+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,LAURICOCHA,,76,77,8004,82.32,ubigeo_nivel_02,1
2026-06-10T04:01:49.229074+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,LEONCIO PRADO,CASTILLO GRANDE,29,29,2937,48.378,ubigeo_nivel_03,1
2026-06-10T04:01:49.229074+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,LEONCIO PRADO,CASTILLO GRANDE,29,29,3134,51.622,ubigeo_nivel_03,1
2026-06-10T04:01:46.084869+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,HUÁNUCO,YACUS,12,12,261,13.927,ubigeo_nivel_03,1
2026-06-10T04:01:46.084869+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,HUÁNUCO,YACUS,12,12,1613,86.073,ubigeo_nivel_03,1
2026-06-10T04:01:50.954833+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,LEONCIO PRADO,PUCAYACU,11,12,610,30.886,ubigeo_nivel_03,1
2026-06-10T04:01:50.954833+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,LEONCIO PRADO,PUCAYACU,11,12,1365,69.114,ubigeo_nivel_03,1
2026-06-10T04:01:58.168859+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,PACHITEA,UMARI,36,36,795,15.117,ubigeo_nivel_03,1
2026-06-10T04:01:58.168859+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,PACHITEA,UMARI,36,36,4464,84.883,ubigeo_nivel_03,1
2026-06-10T04:02:01.955755+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,PUERTO INCA,YUYAPICHIS,19,19,1080,37.975,ubigeo_nivel_03,1
2026-06-10T04:02:01.955755+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,PUERTO INCA,YUYAPICHIS,19,19,1764,62.025,ubigeo_nivel_03,1
2026-06-10T04:02:02.860577+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,YAROWILCA,CHAVINILLO,20,20,369,12.247,ubigeo_nivel_03,1
2026-06-10T04:02:02.860577+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,YAROWILCA,CHAVINILLO,20,20,2644,87.753,ubigeo_nivel_03,1
2026-06-10T04:02:01.480748+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,PUERTO INCA,PUERTO INCA,37,38,1977,37.106,ubigeo_nivel_03,1
2026-06-10T04:02:01.480748+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,PUERTO INCA,PUERTO INCA,37,38,3351,62.894,ubigeo_nivel_03,1
2026-06-10T04:02:06.148847+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ICA,CHINCHA,ALTO LARAN,23,23,2608,48.766,ubigeo_nivel_03,1
2026-06-10T04:02:06.148847+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ICA,CHINCHA,ALTO LARAN,23,23,2740,51.234,ubigeo_nivel_03,1
2026-06-10T04:02:11.863023+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ICA,CHINCHA,SUNAMPE,70,71,6909,42.19,ubigeo_nivel_03,1
2026-06-10T04:02:11.863023+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ICA,CHINCHA,SUNAMPE,70,71,9467,57.81,ubigeo_nivel_03,1
2026-06-10T04:02:10.372001+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ICA,CHINCHA,PUEBLO NUEVO,136,139,14821,47.723,ubigeo_nivel_03,1
2026-06-10T04:02:10.372001+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ICA,CHINCHA,PUEBLO NUEVO,136,139,16235,52.277,ubigeo_nivel_03,1
2026-06-10T04:02:08.599710+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ICA,CHINCHA,EL CARMEN,38,38,3755,43.35,ubigeo_nivel_03,1
2026-06-10T04:02:08.599710+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ICA,CHINCHA,EL CARMEN,38,38,4907,56.65,ubigeo_nivel_03,1
2026-06-10T04:02:14.279785+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ICA,ICA,PACHACUTEC,21,21,2198,44.297,ubigeo_nivel_03,1
2026-06-10T04:02:14.279785+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ICA,ICA,PACHACUTEC,21,21,2764,55.703,ubigeo_nivel_03,1
2026-06-10T04:02:10.933521+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ICA,CHINCHA,SAN JUAN DE YANAC,6,6,213,28.249,ubigeo_nivel_03,1
2026-06-10T04:02:10.933521+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ICA,CHINCHA,SAN JUAN DE YANAC,6,6,541,71.751,ubigeo_nivel_03,1
2026-06-10T04:02:15.700068+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ICA,ICA,PUEBLO NUEVO,17,17,1906,48.772,ubigeo_nivel_03,1
2026-06-10T04:02:15.700068+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ICA,ICA,PUEBLO NUEVO,17,17,2002,51.228,ubigeo_nivel_03,1
2026-06-10T04:02:16.405633+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ICA,ICA,SAN JOSÉ DE LOS MOLINOS,22,22,2389,48.429,ubigeo_nivel_03,1
2026-06-10T04:02:16.405633+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ICA,ICA,SAN JOSÉ DE LOS MOLINOS,22,22,2544,51.571,ubigeo_nivel_03,1
2026-06-10T04:02:14.845995+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ICA,ICA,PARCONA,134,134,14161,46.961,ubigeo_nivel_03,1
2026-06-10T04:02:14.845995+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ICA,ICA,PARCONA,134,134,15994,53.039,ubigeo_nivel_03,1
2026-06-10T04:02:17.052172+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ICA,ICA,SUBTANJALLA,75,75,8336,48.929,ubigeo_nivel_03,1
2026-06-10T04:02:17.052172+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ICA,ICA,SUBTANJALLA,75,75,8701,51.071,ubigeo_nivel_03,1
2026-06-10T04:02:18.386262+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ICA,NASCA,,216,218,20008,44.264,ubigeo_nivel_02,1
2026-06-10T04:02:18.386262+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ICA,NASCA,,216,218,25194,55.736,ubigeo_nivel_02,1
2026-06-10T04:02:18.962937+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ICA,NASCA,EL INGENIO,11,11,1136,49.114,ubigeo_nivel_03,1
2026-06-10T04:02:18.962937+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ICA,NASCA,EL INGENIO,11,11,1177,50.886,ubigeo_nivel_03,1
2026-06-10T04:02:19.407366+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ICA,NASCA,NASCA,85,87,8631,48.887,ubigeo_nivel_03,1
2026-06-10T04:02:19.407366+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ICA,NASCA,NASCA,85,87,9024,51.113,ubigeo_nivel_03,1
2026-06-10T04:02:20.023355+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ICA,PALPA,,46,46,4408,47.029,ubigeo_nivel_02,1
2026-06-10T04:02:20.023355+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ICA,PALPA,,46,46,4965,52.971,ubigeo_nivel_02,1
2026-06-10T04:02:13.770718+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ICA,ICA,OCUCAJE,17,17,1561,43.885,ubigeo_nivel_03,1
2026-06-10T04:02:13.770718+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ICA,ICA,OCUCAJE,17,17,1996,56.115,ubigeo_nivel_03,1
2026-06-10T04:02:17.032589+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ICA,ICA,SANTIAGO,72,72,6086,36.914,ubigeo_nivel_03,1
2026-06-10T04:02:17.032589+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ICA,ICA,SANTIAGO,72,72,10401,63.086,ubigeo_nivel_03,1
2026-06-10T04:02:20.194209+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ICA,PALPA,PALPA,24,24,2358,48.31,ubigeo_nivel_03,1
2026-06-10T04:02:20.194209+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ICA,PALPA,PALPA,24,24,2523,51.69,ubigeo_nivel_03,1
2026-06-10T04:02:21.647718+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ICA,PISCO,,421,426,45185,48.162,ubigeo_nivel_02,1
2026-06-10T04:02:21.647718+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ICA,PISCO,,421,426,48634,51.838,ubigeo_nivel_02,1
2026-06-10T04:02:17.888101+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ICA,ICA,YAUCA DEL ROSARIO,12,12,1176,43.946,ubigeo_nivel_03,1
2026-06-10T04:02:17.888101+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ICA,ICA,YAUCA DEL ROSARIO,12,12,1500,56.054,ubigeo_nivel_03,1
2026-06-10T04:02:19.003576+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ICA,NASCA,MARCONA,51,51,3164,29.858,ubigeo_nivel_03,1
2026-06-10T04:02:19.003576+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ICA,NASCA,MARCONA,51,51,7433,70.142,ubigeo_nivel_03,1
2026-06-10T04:02:20.542209+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ICA,PALPA,RÍO GRANDE,9,9,798,40.923,ubigeo_nivel_03,1
2026-06-10T04:02:20.542209+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ICA,PALPA,RÍO GRANDE,9,9,1152,59.077,ubigeo_nivel_03,1
2026-06-10T04:02:18.539819+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ICA,NASCA,CHANGUILLO,9,9,654,38.516,ubigeo_nivel_03,1
2026-06-10T04:02:18.539819+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ICA,NASCA,CHANGUILLO,9,9,1044,61.484,ubigeo_nivel_03,1
2026-06-10T04:02:22.513771+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ICA,PISCO,INDEPENDENCIA,37,37,3297,39.542,ubigeo_nivel_03,1
2026-06-10T04:02:22.513771+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ICA,PISCO,INDEPENDENCIA,37,37,5041,60.458,ubigeo_nivel_03,1
2026-06-10T04:02:20.561353+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ICA,PALPA,SANTA CRUZ,5,5,480,47.059,ubigeo_nivel_03,1
2026-06-10T04:02:20.561353+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ICA,PALPA,SANTA CRUZ,5,5,540,52.941,ubigeo_nivel_03,1
2026-06-10T04:02:24.144300+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ICA,PISCO,TUPAC AMARU INCA,44,44,5016,49.96,ubigeo_nivel_03,1
2026-06-10T04:02:24.144300+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ICA,PISCO,TUPAC AMARU INCA,44,44,5024,50.04,ubigeo_nivel_03,1
2026-06-10T04:02:23.065986+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ICA,PISCO,PISCO,181,184,16165,40.69,ubigeo_nivel_03,1
2026-06-10T04:02:23.065986+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ICA,PISCO,PISCO,181,184,23562,59.31,ubigeo_nivel_03,1
2026-06-10T04:02:24.636061+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,JUNÍN,CHANCHAMAYO,,475,481,40697,47.491,ubigeo_nivel_02,1
2026-06-10T04:02:24.636061+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,JUNÍN,CHANCHAMAYO,,475,481,44998,52.509,ubigeo_nivel_02,1
2026-06-10T04:02:21.656256+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ICA,PISCO,HUANCANO,8,8,748,47.462,ubigeo_nivel_03,1
2026-06-10T04:02:21.656256+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ICA,PISCO,HUANCANO,8,8,828,52.538,ubigeo_nivel_03,1
2026-06-10T04:02:26.723138+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,JUNÍN,CHANCHAMAYO,PICHANAQUI,136,138,10728,42.82,ubigeo_nivel_03,1
2026-06-10T04:02:26.723138+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,JUNÍN,CHANCHAMAYO,PICHANAQUI,136,138,14326,57.18,ubigeo_nivel_03,1
2026-06-10T04:02:26.750047+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,JUNÍN,CHANCHAMAYO,SAN LUIS DE SHUARO,19,19,1522,48.41,ubigeo_nivel_03,1
2026-06-10T04:02:26.750047+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,JUNÍN,CHANCHAMAYO,SAN LUIS DE SHUARO,19,19,1622,51.59,ubigeo_nivel_03,1
2026-06-10T04:02:27.259555+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,JUNÍN,CHUPACA,,190,190,15039,39.155,ubigeo_nivel_02,1
2026-06-10T04:02:27.259555+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,JUNÍN,CHUPACA,,190,190,23370,60.845,ubigeo_nivel_02,1
2026-06-10T04:02:26.769770+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,JUNÍN,CHANCHAMAYO,SAN RAMÓN,75,77,6968,47.953,ubigeo_nivel_03,1
2026-06-10T04:02:26.769770+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,JUNÍN,CHANCHAMAYO,SAN RAMÓN,75,77,7563,52.047,ubigeo_nivel_03,1
2026-06-10T04:02:27.271318+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,JUNÍN,CHUPACA,AHUAC,23,23,1536,33.544,ubigeo_nivel_03,1
2026-06-10T04:02:27.271318+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,JUNÍN,CHUPACA,AHUAC,23,23,3043,66.456,ubigeo_nivel_03,1
2026-06-10T04:02:27.742889+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,JUNÍN,CHUPACA,HUACHAC,11,11,843,40.393,ubigeo_nivel_03,1
2026-06-10T04:02:27.742889+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,JUNÍN,CHUPACA,HUACHAC,11,11,1244,59.607,ubigeo_nivel_03,1
2026-06-10T04:02:27.862595+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,JUNÍN,CHUPACA,HUAMANCACA CHICO,23,23,2349,45.374,ubigeo_nivel_03,1
2026-06-10T04:02:27.862595+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,JUNÍN,CHUPACA,HUAMANCACA CHICO,23,23,2828,54.626,ubigeo_nivel_03,1
2026-06-10T04:02:27.682717+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,JUNÍN,CHUPACA,CHONGOS BAJO,15,15,1163,40.593,ubigeo_nivel_03,1
2026-06-10T04:02:27.682717+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,JUNÍN,CHUPACA,CHONGOS BAJO,15,15,1702,59.407,ubigeo_nivel_03,1
2026-06-10T04:02:24.754985+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,JUNÍN,CHANCHAMAYO,CHANCHAMAYO,88,88,7823,45.066,ubigeo_nivel_03,1
2026-06-10T04:02:24.754985+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,JUNÍN,CHANCHAMAYO,CHANCHAMAYO,88,88,9536,54.934,ubigeo_nivel_03,1
2026-06-10T04:02:28.104856+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,JUNÍN,CHUPACA,SAN JUAN DE ISCOS,9,9,520,29.971,ubigeo_nivel_03,1
2026-06-10T04:02:28.104856+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,JUNÍN,CHUPACA,SAN JUAN DE ISCOS,9,9,1215,70.029,ubigeo_nivel_03,1
2026-06-10T04:02:23.213428+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ICA,PISCO,SAN ANDRÉS,47,48,4228,41.184,ubigeo_nivel_03,1
2026-06-10T04:02:23.213428+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ICA,PISCO,SAN ANDRÉS,47,48,6038,58.816,ubigeo_nivel_03,1
2026-06-10T04:02:28.132153+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,JUNÍN,CHUPACA,SAN JUAN DE JARPA,10,10,622,36.353,ubigeo_nivel_03,1
2026-06-10T04:02:28.132153+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,JUNÍN,CHUPACA,SAN JUAN DE JARPA,10,10,1089,63.647,ubigeo_nivel_03,1
